,CADENA,ESTADO,SITUACION
3158,193.226.4.7:80,NO USO,NUEVO
3159,193.233.155.207:44559,NO USO,NUEVO
3160,193.30.121.46:80,NO USO,NUEVO
3161,193.34.140.105:53281,NO USO,NUEVO
3162,193.34.55.64:38944,NO USO,NUEVO
3163,193.41.88.58:53281,NO USO,NUEVO
3164,193.56.149.229:33581,NO USO,NUEVO
3165,193.68.17.46:51522,NO USO,NUEVO
3166,193.86.125.62:61423,NO USO,NUEVO
3167,193.86.229.230:8080,NO USO,NUEVO
3168,193.86.25.202:49353,NO USO,NUEVO
3169,193.92.85.51:8080,NO USO,NUEVO
3170,193.93.216.219:23500,NO USO,NUEVO
3171,194.0.140.138:8080,NO USO,NUEVO
3172,194.114.129.131:51742,NO USO,NUEVO
3173,194.114.138.185:6575,NO USO,NUEVO
3174,194.12.121.100:61600,NO USO,NUEVO
3175,194.143.250.245:41258,NO USO,NUEVO
3176,194.158.199.209:8080,NO USO,NUEVO
3177,194.181.82.190:35447,NO USO,NUEVO
3178,194.186.135.74:3130,NO USO,NUEVO
3179,194.186.150.18:8080,NO USO,NUEVO
3180,194.186.180.118:60838,NO USO,NUEVO
3181,194.187.216.228:53281,NO USO,NUEVO
3182,194.226.61.18:51310,NO USO,NUEVO
3183,194.28.222.1:31227,NO USO,NUEVO
3184,194.29.60.48:45416,NO USO,NUEVO
3185,194.44.160.246:61465,NO USO,NUEVO
3186,194.44.243.186:47312,NO USO,NUEVO
3187,194.67.180.186:48124,NO USO,NUEVO
3188,194.67.57.80:3128,NO USO,NUEVO
3189,194.79.7.70:8080,NO USO,NUEVO
3190,194.8.136.62:55155,NO USO,NUEVO
3191,194.87.148.156:61527,NO USO,NUEVO
3192,194.9.26.243:38391,NO USO,NUEVO
3193,195.110.124.148:80,NO USO,NUEVO
3194,195.113.194.134:80,NO USO,NUEVO
3195,195.116.237.20:54263,NO USO,NUEVO
3196,195.120.185.218:80,NO USO,NUEVO
3197,195.122.23.24:41647,NO USO,NUEVO
3198,195.123.212.199:56945,NO USO,NUEVO
3199,195.123.221.131:8080,NO USO,NUEVO
3200,195.13.206.152:80,NO USO,NUEVO
3201,195.138.82.198:40438,NO USO,NUEVO
3202,195.138.84.232:36145,NO USO,NUEVO
3203,195.138.92.152:35245,NO USO,NUEVO
3204,195.14.114.116:59530,NO USO,NUEVO
3205,195.154.255.110:8118,NO USO,NUEVO
3206,195.154.50.216:80,NO USO,NUEVO
3207,195.16.46.222:53281,NO USO,NUEVO
3208,195.167.18.50:8080,NO USO,NUEVO
3209,195.175.63.230:53281,NO USO,NUEVO
3210,195.178.207.241:80,NO USO,NUEVO
3211,195.182.152.238:38178,NO USO,NUEVO
3212,195.191.183.169:47238,NO USO,NUEVO
3213,195.191.250.38:3128,NO USO,NUEVO
3214,195.191.88.84:53281,NO USO,NUEVO
3215,195.201.106.71:8080,NO USO,NUEVO
3216,195.201.74.70:80,NO USO,NUEVO
3217,195.208.172.70:8080,NO USO,NUEVO
3218,195.208.36.45:35531,NO USO,NUEVO
3219,195.209.131.19:48671,NO USO,NUEVO
3220,195.210.144.166:30088,NO USO,NUEVO
3221,195.211.160.88:44464,NO USO,NUEVO
3222,195.211.162.116:63141,NO USO,NUEVO
3223,195.211.173.143:53281,NO USO,NUEVO
3224,195.211.174.34:49902,NO USO,NUEVO
3225,195.211.174.36:49766,NO USO,NUEVO
3226,195.211.231.29:54732,NO USO,NUEVO
3227,195.218.173.242:32976,NO USO,NUEVO
3228,195.222.106.135:42374,NO USO,NUEVO
3229,195.225.49.136:58302,NO USO,NUEVO
3230,195.231.68.161:7777,NO USO,NUEVO
3231,195.234.87.211:53281,NO USO,NUEVO
3232,195.239.100.30:3128,NO USO,NUEVO
3233,195.239.178.110:59548,NO USO,NUEVO
3234,195.239.69.202:53281,NO USO,NUEVO
3235,195.242.114.125:8080,NO USO,NUEVO
3236,195.246.54.66:53281,NO USO,NUEVO
3237,195.30.107.52:80,NO USO,NUEVO
3238,195.33.244.199:52568,NO USO,NUEVO
3239,195.34.15.98:30708,NO USO,NUEVO
3240,195.34.241.85:8080,NO USO,NUEVO
3241,195.37.164.150:80,NO USO,NUEVO
3242,195.39.107.67:80,NO USO,NUEVO
3243,195.41.203.130:80,NO USO,NUEVO
3244,195.41.203.134:80,NO USO,NUEVO
3245,195.41.203.146:80,NO USO,NUEVO
3246,195.41.203.202:80,NO USO,NUEVO
3247,195.49.168.5:80,NO USO,NUEVO
3248,195.5.163.205:80,NO USO,NUEVO
3249,195.50.71.242:80,NO USO,NUEVO
3250,195.50.71.243:80,NO USO,NUEVO
3251,195.55.108.26:3128,NO USO,NUEVO
3252,195.56.146.102:80,NO USO,NUEVO
3253,195.62.15.34:80,NO USO,NUEVO
3254,195.64.162.1:80,NO USO,NUEVO
3255,195.66.136.20:80,NO USO,NUEVO
3256,195.66.138.150:36573,NO USO,NUEVO
3257,195.7.173.18:80,NO USO,NUEVO
3258,195.70.36.66:80,NO USO,NUEVO
3259,195.77.80.154:42402,NO USO,NUEVO
3260,195.8.51.55:8080,NO USO,NUEVO
3261,195.82.181.172:80,NO USO,NUEVO
3262,195.88.152.227:80,NO USO,NUEVO
3263,195.88.152.231:80,NO USO,NUEVO
3264,195.88.152.78:80,NO USO,NUEVO
3265,195.88.26.9:48346,NO USO,NUEVO
3266,195.88.42.19:51147,NO USO,NUEVO
3267,195.9.162.186:8080,NO USO,NUEVO
3268,195.9.17.5:30266,NO USO,NUEVO
3269,195.9.216.82:8080,NO USO,NUEVO
3270,195.9.44.50:55197,NO USO,NUEVO
3271,195.91.128.107:47417,NO USO,NUEVO
3272,195.91.132.20:19600,NO USO,NUEVO
3273,195.91.249.211:54698,NO USO,NUEVO
3274,196.0.111.194:34638,NO USO,NUEVO
3275,196.1.184.6:36856,NO USO,NUEVO
3276,196.11.90.165:80,NO USO,NUEVO
3277,196.14.52.63:35048,NO USO,NUEVO
3278,196.200.27.142:8080,NO USO,NUEVO
3279,196.201.10.174:8080,NO USO,NUEVO
3280,196.202.153.67:3128,NO USO,NUEVO
3281,196.202.164.10:58873,NO USO,NUEVO
3282,196.202.229.6:8080,NO USO,NUEVO
3283,196.212.51.234:41514,NO USO,NUEVO
3284,196.216.220.197:8080,NO USO,NUEVO
3285,196.22.139.5:3128,NO USO,NUEVO
3286,196.22.223.186:49656,NO USO,NUEVO
3287,196.223.136.87:8080,NO USO,NUEVO
3288,196.25.63.190:8080,NO USO,NUEVO
3289,196.250.176.140:8080,NO USO,NUEVO
3290,196.250.176.17:8080,NO USO,NUEVO
3291,196.27.105.156:53281,NO USO,NUEVO
3292,196.3.97.34:23500,NO USO,NUEVO
3293,196.3.97.82:23500,NO USO,NUEVO
3294,196.3.97.86:23500,NO USO,NUEVO
3295,196.43.106.62:57019,NO USO,NUEVO
3296,196.43.235.230:53281,NO USO,NUEVO
3297,196.43.235.246:53281,NO USO,NUEVO
3298,196.50.240.91:45695,NO USO,NUEVO
3299,196.50.247.122:60786,NO USO,NUEVO
3300,196.6.232.32:8080,NO USO,NUEVO
3301,197.149.11.170:8080,NO USO,NUEVO
3302,197.149.129.59:53281,NO USO,NUEVO
3303,197.149.138.202:8080,NO USO,NUEVO
3304,197.149.183.18:8080,NO USO,NUEVO
3305,197.149.183.32:8080,NO USO,NUEVO
3306,197.149.96.3:8080,NO USO,NUEVO
3307,197.157.125.53:36547,NO USO,NUEVO
3308,197.157.230.206:31808,NO USO,NUEVO
3309,197.157.255.38:8080,NO USO,NUEVO
3310,197.159.0.214:60051,NO USO,NUEVO
3311,197.159.23.174:39150,NO USO,NUEVO
3312,197.210.130.250:58825,NO USO,NUEVO
3313,197.210.134.66:8080,NO USO,NUEVO
3314,197.210.186.38:30909,NO USO,NUEVO
3315,197.210.187.46:45753,NO USO,NUEVO
3316,197.211.238.220:36881,NO USO,NUEVO
3317,197.211.245.50:53281,NO USO,NUEVO
3318,197.211.3.238:8080,NO USO,NUEVO
3319,197.211.39.16:50582,NO USO,NUEVO
3320,197.211.39.7:35207,NO USO,NUEVO
3321,197.211.40.226:8080,NO USO,NUEVO
3322,197.211.45.4:10000,NO USO,NUEVO
3323,197.216.2.11:8080,NO USO,NUEVO
3324,197.216.2.12:8080,NO USO,NUEVO
3325,197.216.2.13:8080,NO USO,NUEVO
3326,197.216.2.14:8080,NO USO,NUEVO
3327,197.216.2.9:8080,NO USO,NUEVO
3328,197.220.193.6:8080,NO USO,NUEVO
3329,197.231.198.172:34796,NO USO,NUEVO
3330,197.232.46.124:42566,NO USO,NUEVO
3331,197.232.47.83:41708,NO USO,NUEVO
3332,197.232.63.162:53433,NO USO,NUEVO
3333,197.232.65.35:8080,NO USO,NUEVO
3334,197.232.69.137:51482,NO USO,NUEVO
3335,197.234.44.222:8080,NO USO,NUEVO
3336,197.243.34.228:3128,NO USO,NUEVO
3337,197.248.184.158:53281,NO USO,NUEVO
3338,197.248.54.114:8080,NO USO,NUEVO
3339,197.254.108.134:49014,NO USO,NUEVO
3340,197.255.152.20:56045,NO USO,NUEVO
3341,197.255.178.10:33178,NO USO,NUEVO
3342,197.44.36.102:8080,NO USO,NUEVO
3343,197.50.211.246:8080,NO USO,NUEVO
3344,197.51.146.78:3128,NO USO,NUEVO
3345,197.51.45.115:80,NO USO,NUEVO
3346,197.89.31.113:8080,NO USO,NUEVO
3347,198.11.178.14:8080,NO USO,NUEVO
3348,198.183.157.52:80,NO USO,NUEVO
3349,198.211.100.67:80,NO USO,NUEVO
3350,198.27.67.35:3128,NO USO,NUEVO
3351,198.50.172.160:1080,NO USO,NUEVO
3352,198.50.172.161:1080,NO USO,NUEVO
3353,198.50.172.162:1080,NO USO,NUEVO
3354,198.50.172.163:1080,NO USO,NUEVO
3355,198.50.172.164:1080,NO USO,NUEVO
3356,198.50.172.165:1080,NO USO,NUEVO
3357,198.50.172.166:1080,NO USO,NUEVO
3358,198.50.172.167:1080,NO USO,NUEVO
3359,198.74.57.231:80,NO USO,NUEVO
3360,199.168.148.146:10028,NO USO,NUEVO
3361,199.195.251.143:3128,NO USO,NUEVO
3362,2.133.94.174:42711,NO USO,NUEVO
3363,2.139.187.123:3128,NO USO,NUEVO
3364,2.179.67.8:8080,NO USO,NUEVO
3365,2.187.36.13:8080,NO USO,NUEVO
3366,2.188.164.58:8080,NO USO,NUEVO
3367,200.0.46.50:37232,NO USO,NUEVO
3368,200.102.9.242:8080,NO USO,NUEVO
3369,200.116.198.156:44661,NO USO,NUEVO
3370,200.116.198.177:47021,NO USO,NUEVO
3371,200.116.198.180:45519,NO USO,NUEVO
3372,200.119.209.85:55858,NO USO,NUEVO
3373,200.121.128.99:3128,NO USO,NUEVO
3374,200.122.209.82:8080,NO USO,NUEVO
3375,200.122.211.26:8080,NO USO,NUEVO
3376,200.123.6.26:8080,NO USO,NUEVO
3377,200.124.243.59:8080,NO USO,NUEVO
3378,200.125.33.106:8080,NO USO,NUEVO
3379,200.141.248.186:8080,NO USO,NUEVO
3380,200.147.153.131:80,NO USO,NUEVO
3381,200.149.164.234:8080,NO USO,NUEVO
3382,200.149.214.6:56656,NO USO,NUEVO
3383,200.159.250.2:3128,NO USO,NUEVO
3384,200.159.58.66:8080,NO USO,NUEVO
3385,200.16.208.187:8080,NO USO,NUEVO
3386,200.170.197.250:8080,NO USO,NUEVO
3387,200.174.189.5:8080,NO USO,NUEVO
3388,200.192.156.24:30534,NO USO,NUEVO
3389,200.195.142.131:51794,NO USO,NUEVO
3390,200.195.28.21:3128,NO USO,NUEVO
3391,200.199.38.234:8080,NO USO,NUEVO
3392,200.202.229.218:8080,NO USO,NUEVO
3393,200.215.36.180:20183,NO USO,NUEVO
3394,200.216.115.10:8080,NO USO,NUEVO
3395,200.216.227.141:53281,NO USO,NUEVO
3396,200.217.153.246:8080,NO USO,NUEVO
3397,200.233.134.85:43172,NO USO,NUEVO
3398,200.233.136.177:20183,NO USO,NUEVO
3399,200.233.92.222:20183,NO USO,NUEVO
3400,200.241.44.3:20183,NO USO,NUEVO
3401,200.25.254.135:44026,NO USO,NUEVO
3402,200.255.122.170:8080,NO USO,NUEVO
3403,200.255.122.174:8080,NO USO,NUEVO
3404,200.33.128.65:3128,NO USO,NUEVO
3405,200.35.43.89:49364,NO USO,NUEVO
3406,200.35.44.189:41511,NO USO,NUEVO
3407,200.35.56.161:35945,NO USO,NUEVO
3408,200.35.56.81:50205,NO USO,NUEVO
3409,200.38.19.225:80,NO USO,NUEVO
3410,200.41.148.2:8080,NO USO,NUEVO
3411,200.5.203.58:52116,NO USO,NUEVO
3412,200.52.155.7:8080,NO USO,NUEVO
3413,200.52.200.10:80,NO USO,NUEVO
3414,200.53.216.153:50811,NO USO,NUEVO
3415,200.53.221.25:59227,NO USO,NUEVO
3416,200.54.194.10:53281,NO USO,NUEVO
3417,200.54.247.98:8080,NO USO,NUEVO
3418,200.57.8.30:37016,NO USO,NUEVO
3419,200.6.173.58:52408,NO USO,NUEVO
3420,200.66.94.148:8080,NO USO,NUEVO
3421,200.68.13.26:57800,NO USO,NUEVO
3422,200.69.66.42:9991,NO USO,NUEVO
3423,200.69.70.238:8080,NO USO,NUEVO
3424,200.69.77.108:9991,NO USO,NUEVO
3425,200.69.78.91:63141,NO USO,NUEVO
3426,200.69.79.67:9991,NO USO,NUEVO
3427,200.69.81.156:59189,NO USO,NUEVO
3428,200.69.81.198:58593,NO USO,NUEVO
3429,200.69.83.52:9991,NO USO,NUEVO
3430,200.69.95.117:9991,NO USO,NUEVO
3431,200.70.46.238:3128,NO USO,NUEVO
3432,200.74.242.21:80,NO USO,NUEVO
3433,200.77.176.138:63141,NO USO,NUEVO
3434,200.81.169.242:38138,NO USO,NUEVO
3435,200.84.143.76:8080,NO USO,NUEVO
3436,200.87.75.174:8080,NO USO,NUEVO
3437,200.97.7.90:8080,NO USO,NUEVO
3438,201.148.127.58:31280,NO USO,NUEVO
3439,201.150.151.168:8080,NO USO,NUEVO
3440,201.150.151.245:8080,NO USO,NUEVO
3441,201.150.151.246:8080,NO USO,NUEVO
3442,201.150.52.21:8080,NO USO,NUEVO
3443,201.151.79.30:8080,NO USO,NUEVO
3444,201.168.205.24:8080,NO USO,NUEVO
3445,201.18.88.150:8080,NO USO,NUEVO
3446,201.182.120.230:8080,NO USO,NUEVO
3447,201.182.223.16:37492,NO USO,NUEVO
3448,201.184.151.58:45718,NO USO,NUEVO
3449,201.184.233.179:8080,NO USO,NUEVO
3450,201.184.93.218:30310,NO USO,NUEVO
3451,201.202.246.162:53281,NO USO,NUEVO
3452,201.216.163.206:50892,NO USO,NUEVO
3453,201.217.245.108:8080,NO USO,NUEVO
3454,201.217.245.229:49160,NO USO,NUEVO
3455,201.217.28.240:53473,NO USO,NUEVO
3456,201.222.55.34:54397,NO USO,NUEVO
3457,201.233.12.210:808,NO USO,NUEVO
3458,201.234.227.18:35453,NO USO,NUEVO
3459,201.236.248.216:52006,NO USO,NUEVO
3460,201.242.135.53:8080,NO USO,NUEVO
3461,201.243.89.229:8080,NO USO,NUEVO
3462,201.251.111.50:36277,NO USO,NUEVO
3463,201.48.194.210:80,NO USO,NUEVO
3464,201.49.74.170:92,NO USO,NUEVO
3465,201.49.83.34:80,NO USO,NUEVO
3466,201.59.214.82:8080,NO USO,NUEVO
3467,201.62.56.49:58269,NO USO,NUEVO
3468,201.67.41.204:8080,NO USO,NUEVO
3469,201.71.186.6:8081,NO USO,NUEVO
3470,201.72.106.100:31181,NO USO,NUEVO
3471,201.72.106.101:31181,NO USO,NUEVO
3472,201.72.106.98:31181,NO USO,NUEVO
3473,201.72.106.99:31181,NO USO,NUEVO
3474,201.76.96.28:35802,NO USO,NUEVO
3475,201.82.1.129:8080,NO USO,NUEVO
3476,201.86.99.130:39900,NO USO,NUEVO
3477,201.87.243.22:8080,NO USO,NUEVO
3478,201.90.36.194:3128,NO USO,NUEVO
3479,202.0.107.254:8080,NO USO,NUEVO
3480,202.104.101.27:1080,NO USO,NUEVO
3481,202.112.237.102:3128,NO USO,NUEVO
3482,202.124.42.147:8080,NO USO,NUEVO
3483,202.125.141.67:8080,NO USO,NUEVO
3484,202.126.202.46:3128,NO USO,NUEVO
3485,202.128.22.29:48678,NO USO,NUEVO
3486,202.128.22.65:53549,NO USO,NUEVO
3487,202.128.22.68:53549,NO USO,NUEVO
3488,202.131.229.98:45134,NO USO,NUEVO
3489,202.131.234.142:43803,NO USO,NUEVO
3490,202.134.154.42:80,NO USO,NUEVO
3491,202.134.180.50:8080,NO USO,NUEVO
3492,202.137.134.39:8080,NO USO,NUEVO
3493,202.137.25.8:8080,NO USO,NUEVO
3494,202.138.127.66:80,NO USO,NUEVO
3495,202.138.248.73:8080,NO USO,NUEVO
3496,202.138.254.7:8080,NO USO,NUEVO
3497,202.140.61.86:8080,NO USO,NUEVO
3498,202.142.158.114:8080,NO USO,NUEVO
3499,202.142.185.150:53281,NO USO,NUEVO
3500,202.144.194.144:80,NO USO,NUEVO
3501,202.147.194.146:8080,NO USO,NUEVO
3502,202.147.196.169:8080,NO USO,NUEVO
3503,202.148.29.196:8081,NO USO,NUEVO
3504,202.152.28.102:8080,NO USO,NUEVO
3505,202.159.7.115:80,NO USO,NUEVO
3506,202.162.203.165:57019,NO USO,NUEVO
3507,202.162.214.250:8080,NO USO,NUEVO
3508,202.163.86.20:8080,NO USO,NUEVO
3509,202.166.169.19:8080,NO USO,NUEVO
3510,202.166.169.45:3128,NO USO,NUEVO
3511,202.166.173.81:63238,NO USO,NUEVO
3512,202.166.198.118:8080,NO USO,NUEVO
3513,202.166.205.78:58431,NO USO,NUEVO
3514,202.166.210.74:32571,NO USO,NUEVO
3515,202.166.211.182:61767,NO USO,NUEVO
3516,202.166.216.249:23500,NO USO,NUEVO
3517,202.169.226.208:8080,NO USO,NUEVO
3518,202.169.226.230:8080,NO USO,NUEVO
3519,202.169.226.232:8080,NO USO,NUEVO
3520,202.169.235.17:44062,NO USO,NUEVO
3521,202.169.238.82:8080,NO USO,NUEVO
3522,202.169.239.66:8080,NO USO,NUEVO
3523,202.169.252.131:23500,NO USO,NUEVO
3524,202.169.35.2:443,NO USO,NUEVO
3525,202.173.219.46:443,NO USO,NUEVO
3526,202.174.46.174:32707,NO USO,NUEVO
3527,202.175.61.162:8080,NO USO,NUEVO
3528,202.178.123.102:8080,NO USO,NUEVO
3529,202.179.190.210:8080,NO USO,NUEVO
3530,202.179.7.182:40798,NO USO,NUEVO
3531,202.182.48.86:57942,NO USO,NUEVO
3532,202.182.52.130:80,NO USO,NUEVO
3533,202.182.59.172:8080,NO USO,NUEVO
3534,202.183.201.11:8081,NO USO,NUEVO
3535,202.183.201.13:8081,NO USO,NUEVO
3536,202.191.126.58:23500,NO USO,NUEVO
3537,202.191.13.29:8080,NO USO,NUEVO
3538,202.21.116.194:8080,NO USO,NUEVO
3539,202.21.116.202:56841,NO USO,NUEVO
3540,202.21.124.226:41258,NO USO,NUEVO
3541,202.21.98.150:60640,NO USO,NUEVO
3542,202.28.17.5:8080,NO USO,NUEVO
3543,202.29.20.151:43083,NO USO,NUEVO
3544,202.29.212.213:443,NO USO,NUEVO
3545,202.29.223.154:8080,NO USO,NUEVO
3546,202.29.237.250:80,NO USO,NUEVO
3547,202.4.186.102:80,NO USO,NUEVO
3548,202.40.182.115:63141,NO USO,NUEVO
3549,202.40.183.246:45241,NO USO,NUEVO
3550,202.43.166.202:8080,NO USO,NUEVO
3551,202.5.36.52:63141,NO USO,NUEVO
3552,202.5.37.96:63141,NO USO,NUEVO
3553,202.5.42.198:8080,NO USO,NUEVO
3554,202.5.51.133:32362,NO USO,NUEVO
3555,202.51.103.82:8080,NO USO,NUEVO
3556,202.51.126.10:53281,NO USO,NUEVO
3557,202.51.188.138:43845,NO USO,NUEVO
3558,202.51.188.230:8080,NO USO,NUEVO
3559,202.51.189.195:8080,NO USO,NUEVO
3560,202.52.234.237:35931,NO USO,NUEVO
3561,202.52.9.130:42655,NO USO,NUEVO
3562,202.53.254.34:3128,NO USO,NUEVO
3563,202.55.169.141:3128,NO USO,NUEVO
3564,202.56.164.38:8080,NO USO,NUEVO
3565,202.56.186.146:8080,NO USO,NUEVO
3566,202.57.35.74:52995,NO USO,NUEVO
3567,202.57.39.134:36114,NO USO,NUEVO
3568,202.57.43.26:61231,NO USO,NUEVO
3569,202.61.120.41:33357,NO USO,NUEVO
3570,202.61.52.14:60267,NO USO,NUEVO
3571,202.61.55.62:3128,NO USO,NUEVO
3572,202.62.11.194:80,NO USO,NUEVO
3573,202.62.11.194:8080,NO USO,NUEVO
3574,202.62.47.200:23500,NO USO,NUEVO
3575,202.62.50.179:48434,NO USO,NUEVO
3576,202.62.60.13:8080,NO USO,NUEVO
3577,202.62.73.225:81,NO USO,NUEVO
3578,202.63.242.20:56610,NO USO,NUEVO
3579,202.7.52.5:47888,NO USO,NUEVO
3580,202.7.54.83:8080,NO USO,NUEVO
3581,202.70.76.197:53281,NO USO,NUEVO
3582,202.70.82.253:23500,NO USO,NUEVO
3583,202.72.193.6:8080,NO USO,NUEVO
3584,202.74.244.186:48852,NO USO,NUEVO
3585,202.75.97.82:47009,NO USO,NUEVO
3586,202.77.114.108:58437,NO USO,NUEVO
3587,202.79.25.246:44810,NO USO,NUEVO
3588,202.79.26.62:8080,NO USO,NUEVO
3589,202.79.29.150:8080,NO USO,NUEVO
3590,202.79.29.250:8080,NO USO,NUEVO
3591,202.79.30.38:8080,NO USO,NUEVO
3592,202.79.31.50:8080,NO USO,NUEVO
3593,202.79.31.98:8080,NO USO,NUEVO
3594,202.79.43.211:8080,NO USO,NUEVO
3595,202.79.43.81:40461,NO USO,NUEVO
3596,202.79.54.11:8080,NO USO,NUEVO
3597,202.79.58.125:35481,NO USO,NUEVO
3598,202.79.60.112:39912,NO USO,NUEVO
3599,202.84.77.78:60322,NO USO,NUEVO
3600,202.84.79.11:35020,NO USO,NUEVO
3601,202.91.68.186:60259,NO USO,NUEVO
3602,202.91.69.141:8080,NO USO,NUEVO
3603,202.91.75.52:8080,NO USO,NUEVO
3604,202.91.82.115:30993,NO USO,NUEVO
3605,202.91.89.204:54404,NO USO,NUEVO
3606,202.93.227.14:53281,NO USO,NUEVO
3607,202.93.229.2:8080,NO USO,NUEVO
3608,202.93.240.18:53281,NO USO,NUEVO
3609,203.113.119.226:40618,NO USO,NUEVO
3610,203.124.47.98:63141,NO USO,NUEVO
3611,203.126.136.70:3128,NO USO,NUEVO
3612,203.128.89.100:8080,NO USO,NUEVO
3613,203.130.205.234:51424,NO USO,NUEVO
3614,203.130.231.178:80,NO USO,NUEVO
3615,203.130.46.108:9090,NO USO,NUEVO
3616,203.142.77.115:39597,NO USO,NUEVO
3617,203.145.179.170:31946,NO USO,NUEVO
3618,203.150.128.37:8080,NO USO,NUEVO
3619,203.150.149.231:8080,NO USO,NUEVO
3620,203.150.161.221:8080,NO USO,NUEVO
3621,203.150.163.25:8080,NO USO,NUEVO
3622,203.150.172.151:8080,NO USO,NUEVO
3623,203.150.176.202:8080,NO USO,NUEVO
3624,203.153.117.65:54144,NO USO,NUEVO
3625,203.154.83.72:8080,NO USO,NUEVO
3626,203.156.209.121:8080,NO USO,NUEVO
3627,203.160.62.113:8080,NO USO,NUEVO
3628,203.162.20.145:80,NO USO,NUEVO
3629,203.166.200.211:8080,NO USO,NUEVO
3630,203.17.73.228:80,NO USO,NUEVO
3631,203.170.66.204:3128,NO USO,NUEVO
3632,203.174.15.234:41163,NO USO,NUEVO
3633,203.176.135.98:45839,NO USO,NUEVO
3634,203.176.142.98:8080,NO USO,NUEVO
3635,203.176.143.74:8080,NO USO,NUEVO
3636,203.177.1.82:80,NO USO,NUEVO
3637,203.177.169.90:30395,NO USO,NUEVO
3638,203.185.132.243:80,NO USO,NUEVO
3639,203.189.135.8:63141,NO USO,NUEVO
3640,203.189.136.224:8080,NO USO,NUEVO
3641,203.189.142.168:53281,NO USO,NUEVO
3642,203.189.153.24:80,NO USO,NUEVO
3643,203.19.33.100:3128,NO USO,NUEVO
3644,203.190.33.241:8080,NO USO,NUEVO
3645,203.190.54.50:8080,NO USO,NUEVO
3646,203.192.193.225:8080,NO USO,NUEVO
3647,203.192.199.186:57893,NO USO,NUEVO
3648,203.192.217.11:8080,NO USO,NUEVO
3649,203.201.172.91:3128,NO USO,NUEVO
3650,203.202.253.202:443,NO USO,NUEVO
3651,203.205.34.52:25,NO USO,NUEVO
3652,203.210.84.122:48962,NO USO,NUEVO
3653,203.210.84.83:8080,NO USO,NUEVO
3654,203.215.181.219:56543,NO USO,NUEVO
3655,203.215.181.220:56543,NO USO,NUEVO
3656,203.232.32.89:80,NO USO,NUEVO
3657,203.24.76.73:32064,NO USO,NUEVO
3658,203.246.112.133:3128,NO USO,NUEVO
3659,203.250.198.112:80,NO USO,NUEVO
3660,203.42.227.113:8080,NO USO,NUEVO
3661,203.76.115.90:8080,NO USO,NUEVO
3662,203.76.124.35:8080,NO USO,NUEVO
3663,203.77.229.124:8080,NO USO,NUEVO
3664,203.77.231.82:48837,NO USO,NUEVO
3665,203.77.239.18:37002,NO USO,NUEVO
3666,203.77.239.2:80,NO USO,NUEVO
3667,203.81.71.83:8080,NO USO,NUEVO
3668,203.81.76.188:8080,NO USO,NUEVO
3669,203.81.91.80:8080,NO USO,NUEVO
3670,203.99.110.214:33491,NO USO,NUEVO
3671,203.99.117.106:57924,NO USO,NUEVO
3672,203.99.123.25:61502,NO USO,NUEVO
3673,204.29.115.149:8080,NO USO,NUEVO
3674,204.48.18.225:8080,NO USO,NUEVO
3675,204.57.112.65:80,NO USO,NUEVO
3676,205.186.156.60:80,NO USO,NUEVO
3677,205.201.36.227:53281,NO USO,NUEVO
3678,205.201.49.140:53281,NO USO,NUEVO
3679,206.125.41.130:443,NO USO,NUEVO
3680,206.125.41.135:80,NO USO,NUEVO
3681,206.125.41.142:443,NO USO,NUEVO
3682,206.176.103.204:8080,NO USO,NUEVO
3683,206.189.112.106:3128,NO USO,NUEVO
3684,206.189.114.168:8080,NO USO,NUEVO
3685,206.189.117.237:8080,NO USO,NUEVO
3686,206.189.153.192:8181,NO USO,NUEVO
3687,206.189.154.45:8080,NO USO,NUEVO
3688,206.189.157.70:8080,NO USO,NUEVO
3689,206.189.32.247:8080,NO USO,NUEVO
3690,206.189.82.93:31330,NO USO,NUEVO
3691,206.189.85.184:8181,NO USO,NUEVO
3692,206.214.211.166:80,NO USO,NUEVO
3693,206.221.219.98:80,NO USO,NUEVO
3694,206.72.197.164:80,NO USO,NUEVO
3695,206.72.198.237:80,NO USO,NUEVO
3696,206.72.199.56:80,NO USO,NUEVO
3697,206.72.201.196:80,NO USO,NUEVO
3698,206.72.205.250:80,NO USO,NUEVO
3699,206.72.205.251:80,NO USO,NUEVO
3700,206.72.205.253:80,NO USO,NUEVO
3701,206.72.206.66:80,NO USO,NUEVO
3702,207.144.111.230:8080,NO USO,NUEVO
3703,207.148.123.115:31330,NO USO,NUEVO
3704,207.148.9.125:80,NO USO,NUEVO
3705,207.180.242.44:8080,NO USO,NUEVO
3706,207.180.253.113:3128,NO USO,NUEVO
3707,207.246.76.91:80,NO USO,NUEVO
3708,208.110.114.65:8080,NO USO,NUEVO
3709,208.180.237.55:31012,NO USO,NUEVO
3710,208.74.68.2:8080,NO USO,NUEVO
3711,208.85.178.241:8080,NO USO,NUEVO
3712,209.173.16.2:8080,NO USO,NUEVO
3713,209.197.108.39:80,NO USO,NUEVO
3714,209.197.109.99:80,NO USO,NUEVO
3715,209.197.84.196:80,NO USO,NUEVO
3716,209.250.225.14:3128,NO USO,NUEVO
3717,209.80.12.178:80,NO USO,NUEVO
3718,209.80.12.182:80,NO USO,NUEVO
3719,209.88.95.218:56078,NO USO,NUEVO
